Country ISO3,Admin 1 PCode,Admin 1 Name,MPI,Headcount Ratio,Intensity of Deprivation,Vulnerable to Poverty,In Severe Poverty,Survey,Start Date,End Date
JOR,,Mafraq,0.0074,2.1439,34.2848,2.2094,0.0591,DHS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
JOR,,Tafilah,0.0027,0.7731,35.2994,1.7409,0.0,DHS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
JOR,,Zarqa,0.001,0.2673,36.2903,2.7804,0.0246,DHS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KAZ,,National Average,0.0016,0.453,35.5565,1.8,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Akmola,0.0003,0.0883,33.3333,0.7665,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Aktobe,0.0026,0.7854,33.3333,0.7897,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Almaty City,0.0006,0.1717,33.3333,0.233,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Almaty Oblast,0.0019,0.5734,33.3333,1.5085,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Atyrau,0.0039,1.1791,33.3333,0.1183,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Kostanai,0.0002,0.0495,33.3333,3.2177,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Kyzylorda,0.0037,0.9548,38.8889,11.0526,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Mangistau,0.0009,0.2398,38.8889,0.8325,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,North Kazakhstan,0.0002,0.0597,33.3333,1.7776,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Pavlodar,0.0013,0.3741,35.393,0.7669,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,South Kasakhstan,0.0044,1.1784,36.9591,1.8896,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KAZ,,Zhambyl,0.0018,0.5314,33.3333,1.7152,0.0,MICS,2015-01-01 00:00:00+00:00,2015-12-31 23:59:59+00:00
KEN,,National Average,0.1134,25.3523,44.7108,26.4044,7.4594,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE001,Mombasa,0.0518,12.8866,40.2193,16.893,2.2801,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE002,Kwale,0.2105,44.5123,47.2996,27.2794,17.2902,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE003,Kilifi,0.2026,46.3581,43.7119,23.8772,13.1869,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE004,Tana River,0.378,67.2861,56.174,18.3876,44.4231,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE005,Lamu,0.139,30.26,45.9254,31.441,9.9741,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE006,Taita Taveta,0.0793,19.2683,41.1796,25.3401,2.7401,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE007,Garissa,0.291,55.2501,52.6725,24.424,30.3679,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE008,Wajir,0.3956,73.1124,54.1107,18.1589,42.8622,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE009,Mandera,0.4612,81.3359,56.7042,11.325,55.9011,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE010,Marsabit,0.3466,63.5606,54.5357,13.7008,39.9074,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE011,Isiolo,0.1962,39.4936,49.6851,20.7583,20.3589,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE012,Meru,0.1234,29.167,42.3162,28.4624,6.4093,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE013,Tharaka-Nithi,0.1052,25.6435,41.0118,30.5042,5.6725,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE014,Embu,0.0761,18.7291,40.6388,27.1332,3.8943,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE015,Kitui,0.151,37.0811,40.7318,32.2673,8.0134,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE016,Machakos,0.0723,18.792,38.4708,24.6425,1.4464,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE017,Makueni,0.1019,25.5705,39.8476,33.3158,2.3637,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE018,Nyandarua,0.057,14.8797,38.3287,33.8142,0.4096,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE019,Nyeri,0.04,10.3172,38.7244,16.1988,1.3266,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE020,Kirinyaga,0.0406,10.1199,40.1022,18.2136,1.8937,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE021,Murang'a,0.0453,11.379,39.7788,25.6237,1.8417,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE022,Kiambu,0.0222,5.8769,37.7668,13.6873,0.2213,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE023,Turkana,0.4968,79.5519,62.4479,11.1015,64.8855,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE024,West Pokot,0.3546,65.7864,53.9036,18.0991,37.0121,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE025,Samburu,0.4172,70.16,59.4621,13.2709,53.6549,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE026,Trans Nzoia,0.0894,22.5728,39.6186,29.4866,2.9086,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE027,Uasin Gishu,0.0642,16.076,39.9373,23.2148,1.8783,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE028,Elgeyo-Marakwet,0.1386,34.2359,40.4762,34.2899,5.6702,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE029,Nandi,0.1076,25.7708,41.7678,32.3563,5.3463,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE030,Baringo,0.2159,46.8917,46.0451,25.6884,17.5521,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE031,Laikipia,0.0945,21.9261,43.117,30.0423,5.1594,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE032,Nakuru,0.0727,17.7324,40.9854,22.7041,4.137,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE033,Narok,0.1934,43.3427,44.629,33.1802,11.611,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE034,Kajiado,0.1108,22.512,49.234,15.4016,10.6798,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE035,Kericho,0.1099,26.4952,41.4969,32.0097,6.1348,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE036,Bomet,0.0957,24.3793,39.2707,34.1549,1.7629,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE037,Kakamega,0.096,23.9991,40.021,39.9266,2.8976,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE038,Vihiga,0.0794,19.5908,40.5292,36.0497,2.1217,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE039,Bungoma,0.1153,28.5666,40.3516,39.9742,3.6231,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE040,Busia,0.1221,29.2173,41.7774,39.6242,5.2813,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE041,Siaya,0.1032,25.2612,40.8432,41.0049,2.786,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE042,Kisumu,0.0654,16.5818,39.4295,33.0455,1.848,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE043,Homa Bay,0.108,26.6254,40.5544,43.376,3.3817,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE044,Migori,0.1393,33.4521,41.6524,39.4944,6.2976,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE045,Kisii,0.1085,26.702,40.6424,39.1992,6.1322,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE046,Nyamira,0.0985,24.82,39.7018,38.1666,4.5827,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KEN,KE047,Nairobi,0.0103,2.6712,38.4967,9.2113,0.3153,DHS,2022-01-01 00:00:00+00:00,2022-12-31 23:59:59+00:00
KGZ,,National Average,0.0034,0.972,35.1884,5.1347,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG02000000000,Issyk-kul,0.0005,0.1594,33.3333,0.8412,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG03000000000,Jalal-Abad,0.0062,1.6777,36.7641,8.917,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG04000000000,Naryn,0.0005,0.1602,33.3333,1.9759,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG05000000000,Batken,0.0146,4.2833,33.9851,15.238,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG06000000000,Osh,0.0029,0.7986,35.6953,5.7866,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG07000000000,Talas,0.0005,0.1596,33.3333,0.6103,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG08000000000,Chui,0.0007,0.2084,33.3333,2.501,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KGZ,KG21000000000,Osh City,0.0003,0.0928,33.3333,1.1233,0.0,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
KHM,,National Average,0.0704,16.6447,42.2765,20.5211,4.0929,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH01,Banteay Meanchay,0.0411,10.3595,39.6988,24.5106,2.012,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH02,Battambang,0.0464,10.6628,43.4699,23.3445,2.4186,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH03,Kampong Cham,0.0926,22.0712,41.9768,31.2876,4.8112,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH04,Kampong Chhnang,0.0903,21.1889,42.6215,25.2289,6.1514,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH05,Kampong Speu,0.0987,23.0217,42.8708,23.2005,6.8247,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH06,Kampong Thom,0.0748,17.1105,43.6914,29.8427,4.5169,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH07,Kampot,0.0786,19.3549,40.5922,16.6071,4.9967,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH08,Kandal,0.0514,12.8363,40.0768,19.6533,1.9334,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH09,Koh Kong,0.0992,22.5578,43.9933,21.3845,9.1331,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH10,Kratie,0.1104,26.0692,42.3311,16.8505,5.0597,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH11,Mondul Kiri,0.1571,34.8881,45.0174,19.3628,12.5015,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH12,Phnom Penh,0.0222,5.7513,38.5827,2.975,0.6926,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH13,Preah Vihear,0.1252,28.7145,43.5869,24.2569,8.3977,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH14,Prey Veng,0.0467,11.6037,40.257,23.4127,2.1187,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH15,Pursat,0.1114,26.4384,42.1236,31.0407,6.773,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH16,Ratanak Kiri,0.2313,49.0613,47.1417,18.4347,19.751,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH17,Siem Reap,0.0954,21.8332,43.6807,21.135,6.2288,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH18,Preah Sihanouk,0.0307,7.2387,42.4472,17.3738,2.2741,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH19,Stung Treng,0.2008,43.7866,45.8647,23.897,16.6179,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH20,Svay Rieng,0.039,9.3991,41.4575,17.1705,1.7622,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH21,Takeo,0.044,10.5492,41.6695,18.316,1.9241,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH22,Otdar Meanchey,0.1001,24.9839,40.0741,26.9486,4.2615,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH23,Kep,0.075,19.1995,39.0831,18.5533,2.569,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH24,Pailin,0.0605,14.6398,41.3049,13.523,3.5868,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KHM,KH25,Tboung Khmum,0.1107,26.6158,41.5933,32.6422,6.38,DHS,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00
KIR,,National Average,0.0802,19.8026,40.4782,30.2184,3.5327,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
KIR,,Central Gilbert,0.1178,29.1956,40.3628,46.0278,3.4757,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
KIR,,Line & Phoenix Group,0.1151,26.6071,43.2622,38.8676,7.7054,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
KIR,,Northern Gilbert,0.1307,32.2835,40.4697,36.8438,5.3478,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
KIR,,South Tarawa,0.0477,11.9965,39.7704,20.0974,2.0068,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
KIR,,Southern Gilbert,0.1041,25.8391,40.2982,48.3534,4.8765,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
LAO,,National Average,0.0825,17.8231,46.2811,25.3026,6.4857,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,,Xayabury,0.0326,7.8335,41.6078,25.0705,1.7084,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA01,Vientiane Capital,0.0082,2.0441,39.9126,12.2184,0.1638,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA02,Phongsaly,0.1217,26.1177,46.5946,27.82,10.8857,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA03,Luangnamtha,0.0723,16.9812,42.5565,24.574,4.6204,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA04,Oudomxay,0.1441,30.8643,46.6838,22.8786,12.3874,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA05,Bokeo,0.0739,16.1913,45.6128,21.2002,5.2608,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA06,Luangprabang,0.0731,17.1524,42.6177,30.4746,4.053,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA07,Huaphanh,0.0683,15.4017,44.371,31.6004,4.7682,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA09,Xiengkhuang,0.048,11.3248,42.3696,30.8514,2.4779,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA10,Vientiane,0.0347,8.3695,41.4429,24.6665,1.4998,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA11,Borikhamxay,0.0565,13.2917,42.5358,29.5916,2.9343,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA12,Khammuan,0.0846,18.3712,46.027,28.1873,6.6164,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA13,Savannakhet,0.1774,35.1426,50.4894,22.7004,17.8921,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA14,Saravane,0.1197,27.0897,44.1863,33.3137,7.6663,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA15,Sekong,0.1267,26.9765,46.9706,28.2589,10.4592,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA16,Champasack,0.0609,13.4538,45.2712,30.0943,3.9733,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA17,Attapeu,0.0925,20.1759,45.834,25.8325,6.9656,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LAO,LA18,Xaysomboun,0.0612,14.3006,42.7931,34.1187,3.0882,MICS,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
LBR,,National Average,0.2593,52.3231,49.5563,23.3137,24.8619,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR01,Bomi,0.3042,65.4459,46.4746,24.671,21.1024,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR02,Bong,0.3708,71.077,52.1723,19.2526,38.4588,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR03,Gbarpolu,0.3956,76.131,51.9594,19.6597,40.9386,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR04,Grand Bassa,0.3908,71.9943,54.2878,19.0124,47.8699,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR05,Grand Cape Mount,0.3608,73.3331,49.1943,15.8486,36.7787,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR06,Grand Gedeh,0.2973,62.0451,47.911,24.2364,25.7058,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR07,Grand Kru,0.3357,66.9157,50.1602,25.0213,33.0071,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR08,Lofa,0.318,66.267,47.9888,25.8522,29.3778,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR09,Margibi,0.2546,50.8444,50.0755,25.053,24.7275,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR10,Maryland,0.2824,57.0477,49.4959,27.9241,26.3344,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR11,Montserrado,0.1223,26.4242,46.2666,24.6621,8.7579,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR12,Nimba,0.3262,65.7664,49.6035,21.005,33.3128,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR13,River Gee,0.2802,59.9026,46.7677,27.5295,23.1522,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR14,River Cess,0.4152,76.0141,54.6281,20.4318,48.1247,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBR,LR15,Sinoe,0.2666,54.4315,48.9876,36.5018,24.6731,DHS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
LBY,,National Average,0.0074,1.9985,37.1348,11.363,0.0929,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Ajdabya,0.0129,3.4885,37.0325,6.1293,0.1503,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Ben-Ghazi,0.0031,0.8657,35.6526,6.0993,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Derna,0.0094,2.6437,35.5902,8.5442,0.2303,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Jabal El-Akhdar,0.0153,4.0455,37.775,13.2444,0.1152,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Jabal El-Gharbi,0.0057,1.5005,37.7491,13.8283,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Marj,0.0066,1.6811,39.4881,9.275,0.1732,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Merqab,0.0085,2.3264,36.3584,10.688,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Wahat/El-Kufra,0.004,1.145,35.2672,5.8825,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,El-Zawya,0.002,0.5807,34.1052,6.1198,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Jfara,0.0027,0.7185,37.9001,12.6788,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Murzuk,0.0035,0.8749,40.3568,5.6919,0.2702,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Musrata,0.0044,1.2724,34.6104,18.725,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Nalut,0.0033,0.9456,34.8652,17.1138,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Qasr Ben-Ghesheer,0.0048,1.3957,34.749,12.8825,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Sebha/El-Shate,0.0067,1.8875,35.6998,8.0463,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Sert/Jafra,0.0058,1.5127,38.2807,12.7257,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Tarhuna,0.0035,0.986,35.1768,9.3589,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Tripoli,0.0141,3.725,37.9731,12.5468,0.2773,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Tubruk,0.0092,2.6013,35.3073,15.1195,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Wadi El-Hayat,0.0152,3.8593,39.2622,6.3989,0.7641,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LBY,,Zwara,0.003,0.7679,39.0426,14.924,0.0,PAPFAM,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00
LKA,,National Average,0.0112,2.9207,38.2943,14.3252,0.2613,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK1,Western,0.0037,0.9904,37.2453,8.2264,0.0113,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK2,Central,0.0191,4.9925,38.1697,17.1569,0.5901,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK3,Southern,0.0081,2.0949,38.7668,14.3566,0.1934,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK4,Northern,0.0111,2.872,38.6484,14.2852,0.1471,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK5,Eastern,0.0143,3.7787,37.9348,16.4736,0.3596,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK6,North-Western,0.0102,2.6924,37.9631,16.6909,0.1068,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK7,North-Central,0.0109,2.9473,36.9246,19.6143,0.0897,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK8,Uva,0.0215,5.4913,39.1748,18.2239,0.8426,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LKA,LK9,Sabaragamuwa,0.0174,4.435,39.124,16.3856,0.5075,SLDHS,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00
LSO,,National Average,0.106,25.036,42.3579,20.5995,6.0537,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Berea,0.0737,17.4382,42.2871,21.7964,4.7246,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Butha-Buthe,0.1198,28.4987,42.0255,19.462,5.469,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Leribe,0.0805,19.7717,40.6899,17.0296,3.4647,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Mafeteng,0.0908,22.3188,40.6652,21.6872,3.0319,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Maseru,0.0621,16.2065,38.3067,17.9515,1.1041,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Mohale'S Hoek,0.1241,27.8815,44.5136,26.945,9.6781,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Mokhotlong,0.2057,48.2267,42.6597,29.2623,12.2545,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Qacha'S Nek,0.1826,39.421,46.3215,26.4613,17.2736,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
